early_stopping/best_valid_loss,early_stopping/checks_since_best,early_stopping/distance_above_best,epoch,lr-AdamW/non-decayable,lr-AdamW/normal,n_learnable_parameters,n_parameters,offset/C,scale/many-body/C,step,test/test/energy_mae,test/test/energy_rmse,test/test/forces_mae,test/test/forces_rmse,test/test/forces_rmse_batchwise,test/test/per_atom_energy_mae,test/test/per_atom_energy_rmse,test/test/stress_mae,test/test/stress_rmse,test/test/virial_mae,test/test/virial_rmse,test/train/energy_mae,test/train/energy_rmse,test/train/forces_mae,test/train/forces_rmse,test/train/forces_rmse_batchwise,test/train/per_atom_energy_mae,test/train/per_atom_energy_rmse,test/train/stress_mae,test/train/stress_rmse,test/train/virial_mae,test/train/virial_rmse,test/valid/energy_mae,test/valid/energy_rmse,test/valid/forces_mae,test/valid/forces_rmse,test/valid/forces_rmse_batchwise,test/valid/per_atom_energy_mae,test/valid/per_atom_energy_rmse,test/valid/stress_mae,test/valid/stress_rmse,test/valid/virial_mae,test/valid/virial_rmse,timer/its_per_s/train,timer/its_per_s/valid,timer/step_duration_ms/train,timer/step_duration_ms/valid,train/loss/forces_rmse_batchwise_weighted,train/loss/per_atom_energy_rmse_batchwise_weighted,train/loss/total,train/metrics/forces_rmse_batchwise,train/metrics/per_atom_energy_rmse_batchwise,valid/loss/forces_rmse_batchwise_weighted,valid/loss/per_atom_energy_rmse_batchwise_weighted,valid/loss/total,valid/metrics/energy_mae,valid/metrics/energy_rmse,valid/metrics/forces_mae,valid/metrics/forces_rmse,valid/metrics/forces_rmse_batchwise,valid/metrics/per_atom_energy_mae,valid/metrics/per_atom_energy_rmse,valid/metrics/per_atom_energy_rmse_batchwise,valid/metrics/stress_mae,valid/metrics/stress_rmse,valid/metrics/virial_mae,valid/metrics/virial_rmse
,,,,,,145050,145052,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-6.9453229904174805,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,9.354345321655273,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6329421997070312,0,0.0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8,,,,,,,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.092198371887207,,141.0,,0.6188787817955017,0.0769437775015831,0.695822536945343,0.6188787817955017,0.0769437775015831,,,,,,,,,,,,,,,
,,,8,,,,,,,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.849315166473389,,146.0,,0.4736989736557007,0.11602965742349625,0.5897286534309387,0.4736989736557007,0.11602965742349625,,,,,,,,,,,,,,,
,,,8,,,,,,,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.849557876586914,,113.0,,0.5651145577430725,0.13894549012184143,0.7040600776672363,0.5651145577430725,0.13894549012184143,,,,,,,,,,,,,,,
,,,8,,,,,,,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.042253494262695,,142.0,,0.6066967248916626,1.6044847965240479,2.211181640625,0.6066967248916626,1.6044847965240479,,,,,,,,,,,,,,,
,,,,0.01,0.01,,,,,2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9,,,,,,,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.535947799682617,,153.0,,0.5757282376289368,0.05456586182117462,0.6302940845489502,0.5757282376289368,0.05456586182117462,,,,,,,,,,,,,,,
,,,9,,,,,,,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.246376991271973,,138.0,,0.6595191955566406,0.04121556505560875,0.7007347345352173,0.6595191955566406,0.04121556505560875,,,,,,,,,,,,,,,
,,,9,,,,,,,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.130081176757812,,123.0,,0.579269528388977,1.1048145294189453,1.6840840578079224,0.579269528388977,1.1048145294189453,,,,,,,,,,,,,,,
,,,9,,,,,,,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.30927848815918,,97.0,,0.525713324546814,0.15788458287715912,0.6835979223251343,0.525713324546814,0.15788458287715912,,,,,,,,,,,,,,,
,,,9,,,,,,,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2644624710083,,121.0,,0.5501832365989685,0.1627836972475052,0.7129669189453125,0.5501832365989685,0.1627836972475052,,,,,,,,,,,,,,,
