Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
51.8000         -6.5297      -6.7928       0.2630  2034.9
51.9000         -6.5308      -6.8805       0.3497  2705.4
52.0000         -6.5316      -6.8385       0.3069  2374.0
52.1000         -6.5268      -6.9634       0.4366  3377.7
52.2000         -6.5239      -6.9939       0.4701  3636.6
52.3000         -6.5315      -6.8274       0.2960  2289.8
52.4000         -6.5291      -6.8779       0.3488  2698.3
52.5000         -6.5347      -7.0251       0.4904  3793.6
52.6000         -6.5328      -6.9153       0.3825  2959.2
52.7000         -6.5322      -6.8932       0.3610  2792.8
52.8000         -6.5272      -6.8781       0.3509  2714.8
52.9000         -6.5295      -6.8989       0.3695  2858.2
53.0000         -6.5324      -6.8848       0.3524  2726.2
53.1000         -6.5303      -6.9183       0.3880  3001.7
53.2000         -6.5305      -6.9199       0.3894  3012.8
53.3000         -6.5247      -6.8531       0.3285  2541.2
53.4000         -6.5294      -6.8957       0.3663  2834.1
53.5000         -6.5286      -6.9795       0.4510  3488.7
53.6000         -6.5225      -6.8686       0.3461  2677.2
53.7000         -6.5265      -6.9342       0.4076  3153.6
53.8000         -6.5316      -6.9225       0.3909  3024.1
53.9000         -6.5348      -6.9410       0.4062  3142.2
54.0000         -6.5284      -6.9742       0.4458  3448.6
54.1000         -6.5297      -6.9338       0.4041  3126.4
54.2000         -6.5314      -6.9497       0.4183  3235.9
54.3000         -6.5306      -6.8943       0.3637  2813.3
54.4000         -6.5328      -6.9513       0.4185  3237.4
54.5000         -6.5192      -6.8595       0.3404  2633.1
54.6000         -6.5213      -6.8838       0.3626  2805.0
54.7000         -6.5295      -6.8912       0.3617  2798.0
54.8000         -6.5271      -6.9435       0.4164  3221.3
54.9000         -6.5234      -6.9406       0.4172  3227.5
55.0000         -6.5259      -6.8814       0.3555  2750.5
55.1000         -6.5291      -6.9081       0.3790  2932.0
55.2000         -6.5333      -6.9486       0.4153  3213.1
55.3000         -6.5363      -6.9833       0.4471  3458.6
55.4000         -6.5279      -6.8619       0.3340  2583.8
55.5000         -6.5285      -6.9786       0.4501  3482.1
55.6000         -6.5277      -6.9687       0.4410  3411.6
55.7000         -6.5316      -6.8834       0.3518  2721.6
55.8000         -6.5361      -6.9652       0.4291  3320.0
55.9000         -6.5367      -6.9853       0.4486  3470.5
56.0000         -6.5368      -6.9271       0.3903  3019.2
56.1000         -6.5348      -6.8874       0.3525  2727.2
56.2000         -6.5368      -6.8838       0.3470  2684.4
56.3000         -6.5363      -6.8408       0.3045  2355.9
56.4000         -6.5338      -6.9925       0.4586  3548.2
56.5000         -6.5330      -6.8936       0.3606  2789.7
56.6000         -6.5349      -6.9712       0.4362  3374.7
56.7000         -6.5406      -6.9508       0.4103  3174.0
56.8000         -6.5345      -6.8962       0.3617  2798.0
56.9000         -6.5307      -6.9066       0.3758  2907.5
57.0000         -6.5297      -6.8868       0.3571  2762.5
57.1000         -6.5346      -6.9159       0.3813  2949.7
57.2000         -6.5388      -6.9751       0.4363  3375.4
57.3000         -6.5363      -6.8949       0.3586  2774.3
57.4000         -6.5291      -6.8186       0.2895  2239.7
57.5000         -6.5265      -6.8441       0.3177  2457.5
57.6000         -6.5138      -6.8519       0.3381  2615.6
57.7000         -6.5066      -6.8044       0.2978  2304.2
57.8000         -6.5036      -6.8876       0.3839  2970.2
57.9000         -6.5028      -6.9302       0.4273  3306.0
58.0000         -6.5122      -6.9172       0.4049  3132.8
58.1000         -6.5164      -6.9046       0.3882  3002.9
58.2000         -6.5204      -6.8919       0.3715  2873.9
58.3000         -6.5217      -6.8165       0.2948  2280.5
58.4000         -6.5212      -6.9433       0.4221  3265.2
58.5000         -6.5231      -6.8963       0.3732  2887.0
58.6000         -6.5210      -6.9421       0.4211  3257.9
58.7000         -6.5213      -6.9514       0.4301  3327.4
58.8000         -6.5181      -6.9519       0.4338  3355.9
58.9000         -6.5194      -6.9245       0.4051  3133.7
59.0000         -6.5205      -6.9769       0.4564  3530.6
59.1000         -6.5265      -6.9166       0.3901  3018.0
59.2000         -6.5204      -6.8776       0.3572  2763.5
59.3000         -6.5135      -6.9227       0.4092  3166.0
59.4000         -6.5108      -6.8824       0.3716  2874.8
59.5000         -6.5127      -6.8762       0.3635  2812.5
59.6000         -6.5009      -6.9106       0.4097  3169.4
59.7000         -6.5085      -6.9400       0.4315  3338.6
59.8000         -6.5153      -6.8376       0.3222  2492.9
59.9000         -6.5127      -6.8681       0.3554  2749.4
60.0000         -6.5188      -6.9020       0.3833  2965.1
60.1000         -6.5234      -6.9274       0.4040  3125.2
60.2000         -6.5230      -6.9351       0.4121  3188.2
60.3000         -6.5233      -6.9346       0.4113  3181.8
60.4000         -6.5177      -6.8959       0.3782  2925.7
60.5000         -6.5175      -6.9224       0.4049  3132.4
60.6000         -6.5137      -6.8622       0.3485  2696.3
60.7000         -6.5159      -6.9606       0.4446  3439.9
60.8000         -6.5210      -6.9085       0.3875  2997.9
60.9000         -6.5227      -6.8310       0.3083  2385.1
61.0000         -6.5078      -6.9780       0.4702  3637.8
61.1000         -6.4951      -6.9183       0.4232  3274.1
61.2000         -6.5047      -6.7914       0.2867  2217.7
61.3000         -6.4997      -6.8597       0.3600  2785.0
61.4000         -6.4920      -6.9027       0.4107  3177.4
61.5000         -6.4869      -6.8775       0.3906  3021.7
61.6000         -6.5033      -6.9147       0.4114  3182.6
61.7000         -6.4956      -6.8702       0.3746  2897.7
61.8000         -6.4918      -6.8894       0.3976  3076.1
61.9000         -6.4778      -6.8090       0.3311  2561.6
62.0000         -6.4756      -6.8690       0.3934  3043.2
62.1000         -6.4598      -6.8426       0.3828  2961.5
62.2000         -6.4620      -6.8814       0.4194  3244.4
62.3000         -6.4615      -6.7850       0.3235  2502.6
62.4000         -6.4696      -6.9099       0.4402  3405.6
62.5000         -6.4694      -6.8535       0.3842  2972.0
62.6000         -6.4723      -6.8331       0.3608  2791.3
62.7000         -6.4706      -6.9371       0.4664  3608.5
62.8000         -6.4677      -6.8297       0.3619  2799.8
62.9000         -6.4699      -6.8758       0.4059  3140.3
63.0000         -6.4695      -6.7576       0.2881  2228.8
63.1000         -6.4711      -6.7762       0.3052  2360.8
63.2000         -6.4660      -6.7924       0.3265  2525.7
63.3000         -6.4693      -6.8071       0.3378  2613.2
63.4000         -6.4698      -6.8890       0.4192  3242.8
63.5000         -6.4694      -6.9568       0.4874  3770.8
63.6000         -6.4667      -6.8823       0.4156  3215.4
63.7000         -6.4684      -6.8343       0.3659  2830.8
63.8000         -6.4696      -6.8921       0.4225  3268.5
63.9000         -6.4645      -6.8761       0.4116  3184.5
64.0000         -6.4496      -6.8413       0.3918  3031.0
64.1000         -6.4575      -6.8971       0.4396  3400.9
64.2000         -6.4620      -6.8654       0.4034  3120.6
64.3000         -6.4478      -6.7113       0.2635  2038.4
64.4000         -6.4361      -6.8964       0.4603  3560.9
64.5000         -6.4252      -6.7713       0.3461  2677.3
64.6000         -6.4210      -6.7656       0.3446  2665.7
