Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
0.0000          -5.4804      -5.5178       0.0374   289.0
0.1000          -5.9552      -6.3094       0.3542  2740.1
0.2000          -6.2794      -6.5852       0.3059  2366.3
0.3000          -6.4784      -6.6868       0.2084  1612.5
0.4000          -6.6017      -6.7595       0.1578  1220.6
0.5000          -6.6687      -6.7511       0.0824   637.5
0.6000          -6.7111      -6.8018       0.0907   701.8
0.7000          -6.7350      -6.8125       0.0775   599.7
0.8000          -6.7465      -6.8169       0.0704   544.7
0.9000          -6.7522      -6.8081       0.0559   432.3
1.0000          -6.7540      -6.8029       0.0489   378.2
1.1000          -6.7531      -6.8059       0.0527   407.8
1.2000          -6.7504      -6.7957       0.0453   350.1
1.3000          -6.7485      -6.8101       0.0616   476.4
1.4000          -6.7482      -6.8051       0.0570   440.8
1.5000          -6.7425      -6.8023       0.0598   462.8
1.6000          -6.7381      -6.7985       0.0604   467.6
1.7000          -6.7363      -6.8065       0.0702   542.9
1.8000          -6.7345      -6.7974       0.0629   486.9
1.9000          -6.7311      -6.8116       0.0805   622.7
2.0000          -6.7277      -6.8065       0.0788   609.4
2.1000          -6.7243      -6.7978       0.0736   569.0
2.2000          -6.7207      -6.7914       0.0706   546.5
2.3000          -6.7169      -6.7784       0.0616   476.2
2.4000          -6.7138      -6.7856       0.0718   555.3
2.5000          -6.7098      -6.7893       0.0795   615.2
2.6000          -6.7067      -6.8135       0.1068   826.1
2.7000          -6.7041      -6.7854       0.0813   629.2
2.8000          -6.7013      -6.7848       0.0835   646.2
2.9000          -6.6973      -6.7611       0.0638   493.4
3.0000          -6.6936      -6.8036       0.1100   851.2
3.1000          -6.6916      -6.7722       0.0805   623.1
3.2000          -6.6867      -6.7746       0.0879   680.4
3.3000          -6.6832      -6.7794       0.0962   744.4
3.4000          -6.6791      -6.7607       0.0816   631.3
3.5000          -6.6766      -6.7741       0.0975   754.4
3.6000          -6.6741      -6.8056       0.1315  1017.3
3.7000          -6.6689      -6.7777       0.1087   841.1
3.8000          -6.6633      -6.7689       0.1056   816.8
3.9000          -6.6580      -6.7733       0.1154   892.4
4.0000          -6.6557      -6.7544       0.0987   763.7
4.1000          -6.6537      -6.7533       0.0995   770.0
4.2000          -6.6503      -6.7592       0.1089   842.4
4.3000          -6.6413      -6.7622       0.1209   935.4
4.4000          -6.6400      -6.7568       0.1168   903.6
4.5000          -6.6386      -6.7539       0.1153   892.4
4.6000          -6.6344      -6.7583       0.1238   958.1
4.7000          -6.6290      -6.7224       0.0934   722.7
4.8000          -6.6259      -6.7472       0.1213   938.1
4.9000          -6.6250      -6.7271       0.1021   789.6
5.0000          -6.6199      -6.7320       0.1121   867.3
5.1000          -6.6171      -6.7422       0.1251   968.1
5.2000          -6.6137      -6.7527       0.1390  1075.2
5.3000          -6.6070      -6.7323       0.1253   969.0
5.4000          -6.6085      -6.7529       0.1444  1117.1
5.5000          -6.6005      -6.7493       0.1488  1151.1
5.6000          -6.5884      -6.7456       0.1572  1216.4
5.7000          -6.5946      -6.7179       0.1234   954.4
5.8000          -6.5928      -6.7032       0.1104   853.9
5.9000          -6.5890      -6.7294       0.1404  1086.3
6.0000          -6.5873      -6.7184       0.1311  1014.6
6.1000          -6.5887      -6.7201       0.1314  1016.7
6.2000          -6.5786      -6.7000       0.1214   939.3
6.3000          -6.5767      -6.6945       0.1178   911.6
6.4000          -6.5741      -6.7130       0.1389  1074.9
6.5000          -6.5702      -6.7278       0.1575  1218.7
6.6000          -6.5649      -6.6831       0.1183   914.8
6.7000          -6.5574      -6.6999       0.1426  1103.0
6.8000          -6.5584      -6.6839       0.1256   971.3
6.9000          -6.5555      -6.7107       0.1552  1200.4
7.0000          -6.5469      -6.7174       0.1705  1318.7
7.1000          -6.5439      -6.7092       0.1652  1278.4
7.2000          -6.5366      -6.7046       0.1681  1300.2
7.3000          -6.5346      -6.7084       0.1738  1344.8
7.4000          -6.5327      -6.7101       0.1775  1372.9
7.5000          -6.5260      -6.6971       0.1711  1323.3
7.6000          -6.5269      -6.6989       0.1720  1330.8
7.7000          -6.5191      -6.6686       0.1495  1156.7
7.8000          -6.5144      -6.6949       0.1805  1396.5
7.9000          -6.5116      -6.6873       0.1757  1359.0
8.0000          -6.5081      -6.6615       0.1534  1186.9
8.1000          -6.5044      -6.6964       0.1920  1485.6
8.2000          -6.5016      -6.6489       0.1473  1139.4
8.3000          -6.4988      -6.6724       0.1736  1342.9
8.4000          -6.4972      -6.6645       0.1673  1294.3
8.5000          -6.5004      -6.7061       0.2057  1591.4
8.6000          -6.4942      -6.6894       0.1952  1510.3
8.7000          -6.4914      -6.6820       0.1906  1474.8
8.8000          -6.4889      -6.6876       0.1986  1536.7
8.9000          -6.4878      -6.6766       0.1888  1460.7
9.0000          -6.4847      -6.6590       0.1743  1348.1
9.1000          -6.4835      -6.6420       0.1585  1226.5
9.2000          -6.4781      -6.6924       0.2144  1658.3
9.3000          -6.4696      -6.6958       0.2261  1749.6
9.4000          -6.4613      -6.6832       0.2218  1716.1
9.5000          -6.4640      -6.6884       0.2243  1735.5
9.6000          -6.4603      -6.6234       0.1631  1261.9
9.7000          -6.4549      -6.6195       0.1646  1273.4
9.8000          -6.4524      -6.6526       0.2001  1548.4
9.9000          -6.4498      -6.6383       0.1885  1458.4
10.0000         -6.4518      -6.6568       0.2050  1586.1
10.1000         -6.4389      -6.6498       0.2109  1631.5
10.2000         -6.4362      -6.6780       0.2418  1871.0
10.3000         -6.4310      -6.6438       0.2127  1645.8
10.4000         -6.4232      -6.6614       0.2381  1842.3
10.5000         -6.4121      -6.6293       0.2172  1680.6
10.6000         -6.4201      -6.6569       0.2368  1831.8
10.7000         -6.4147      -6.6373       0.2227  1722.5
10.8000         -6.4088      -6.6270       0.2182  1688.0
10.9000         -6.4093      -6.6680       0.2587  2001.4
11.0000         -6.4034      -6.5692       0.1658  1282.9
11.1000         -6.3995      -6.6186       0.2192  1695.5
11.2000         -6.3902      -6.6009       0.2107  1630.0
11.3000         -6.3727      -6.5913       0.2185  1690.6
11.4000         -6.3630      -6.6171       0.2541  1966.0
11.5000         -6.3583      -6.5951       0.2368  1832.1
11.6000         -6.3398      -6.6143       0.2745  2123.7
11.7000         -6.3518      -6.6204       0.2686  2078.3
11.8000         -6.3533      -6.5896       0.2363  1827.8
11.9000         -6.3526      -6.5839       0.2313  1789.1
12.0000         -6.3480      -6.6033       0.2553  1974.9
12.1000         -6.3444      -6.6063       0.2619  2026.0
12.2000         -6.3486      -6.6113       0.2627  2032.0
12.3000         -6.3447      -6.6098       0.2651  2050.8
12.4000         -6.3432      -6.5694       0.2262  1750.1
12.5000         -6.3387      -6.6031       0.2644  2045.5
12.6000         -6.3415      -6.6061       0.2646  2046.9
12.7000         -6.3407      -6.5672       0.2265  1752.3
12.8000         -6.3243      -6.5970       0.2727  2109.4
12.9000         -6.3299      -6.5304       0.2005  1551.4
13.0000         -6.3291      -6.6058       0.2767  2140.3
13.1000         -6.3357      -6.6302       0.2945  2278.5
13.2000         -6.3384      -6.5718       0.2334  1805.6
13.3000         -6.3373      -6.5987       0.2614  2022.5
13.4000         -6.3199      -6.6069       0.2870  2220.3
13.5000         -6.3054      -6.5979       0.2926  2263.5
13.6000         -6.3138      -6.6429       0.3291  2546.1
13.7000         -6.2683      -6.6289       0.3605  2789.2
13.8000         -6.2837      -6.6232       0.3395  2626.7
13.9000         -6.2822      -6.5661       0.2839  2196.6
14.0000         -6.2876      -6.6195       0.3319  2567.6
14.1000         -6.2930      -6.5475       0.2545  1969.0
14.2000         -6.2911      -6.5776       0.2865  2216.2
14.3000         -6.2837      -6.6292       0.3455  2672.9
14.4000         -6.2854      -6.5872       0.3018  2334.5
14.5000         -6.2830      -6.5678       0.2848  2203.0
14.6000         -6.2676      -6.5945       0.3269  2528.9
14.7000         -6.2728      -6.5453       0.2725  2108.4
14.8000         -6.2703      -6.5753       0.3050  2359.5
14.9000         -6.2733      -6.5144       0.2410  1864.6
15.0000         -6.2742      -6.4493       0.1750  1354.0
15.1000         -6.2700      -6.5457       0.2757  2132.7
15.2000         -6.2496      -6.5243       0.2747  2125.1
15.3000         -6.2639      -6.5005       0.2366  1830.3
15.4000         -6.2568      -6.5048       0.2480  1918.2
15.5000         -6.2600      -6.5836       0.3236  2503.1
15.6000         -6.2480      -6.5019       0.2539  1964.4
15.7000         -6.2525      -6.5413       0.2888  2234.5
15.8000         -6.2478      -6.5726       0.3249  2513.2
15.9000         -6.2471      -6.5792       0.3321  2569.1
16.0000         -6.2455      -6.5572       0.3117  2411.5
16.1000         -6.2321      -6.6135       0.3814  2950.9
16.2000         -6.2321      -6.5990       0.3669  2838.3
16.3000         -6.2261      -6.5034       0.2773  2145.4
16.4000         -6.2030      -6.4868       0.2838  2195.6
16.5000         -6.1993      -6.5587       0.3594  2780.7
16.6000         -6.1968      -6.5247       0.3280  2537.2
16.7000         -6.2149      -6.5275       0.3125  2417.7
16.8000         -6.2014      -6.5477       0.3463  2679.3
16.9000         -6.2205      -6.5598       0.3392  2624.4
17.0000         -6.1914      -6.5451       0.3538  2736.8
17.1000         -6.1616      -6.5195       0.3579  2768.9
17.2000         -6.1515      -6.5269       0.3753  2903.8
17.3000         -6.1875      -6.4977       0.3103  2400.3
17.4000         -6.1697      -6.4913       0.3217  2488.4
17.5000         -6.1708      -6.5628       0.3920  3032.6
17.6000         -6.1828      -6.4815       0.2986  2310.4
17.7000         -6.1705      -6.5637       0.3931  3041.4
17.8000         -6.1594      -6.4369       0.2775  2146.7
17.9000         -6.1616      -6.4753       0.3137  2427.0
18.0000         -6.1574      -6.5465       0.3892  3010.6
18.1000         -6.1264      -6.4493       0.3228  2497.5
18.2000         -6.1380      -6.5449       0.4068  3147.5
18.3000         -6.0894      -6.4350       0.3455  2673.3
18.4000         -6.0957      -6.4863       0.3906  3022.2
18.5000         -6.1010      -6.4987       0.3977  3077.1
18.6000         -6.0861      -6.4657       0.3796  2936.4
18.7000         -6.1268      -6.5466       0.4198  3248.0
18.8000         -6.1133      -6.5537       0.4404  3407.1
18.9000         -6.1203      -6.5559       0.4356  3369.9
19.0000         -6.0991      -6.4280       0.3289  2544.3
19.1000         -6.1194      -6.4765       0.3571  2762.9
19.2000         -6.1078      -6.4563       0.3485  2696.1
19.3000         -6.1161      -6.4430       0.3269  2529.0
19.4000         -6.1097      -6.4577       0.3479  2691.5
19.5000         -6.1280      -6.5261       0.3982  3080.4
19.6000         -6.1025      -6.5362       0.4337  3355.4
19.7000         -6.1136      -6.4931       0.3794  2935.5
19.8000         -6.1042      -6.5152       0.4110  3179.5
19.9000         -6.0461      -6.4388       0.3927  3038.3
20.0000         -6.0526      -6.3984       0.3458  2675.0
20.1000         -6.0416      -6.4365       0.3949  3055.1
20.2000         -6.0728      -6.5067       0.4339  3356.7
20.3000         -6.0717      -6.4575       0.3858  2984.6
20.4000         -6.0593      -6.4305       0.3712  2871.9
20.5000         -6.0622      -6.5886       0.5265  4072.9
